NHSTID,DIVA_NR,Y_KOORD,X_KOORD,CHSTNAME,CNAME,VTYP,HSTTYP,HAFAS_PRIO,LINKTEXT,ZONEN,SYMB_CODE,SYMB_TEXT,LINIEN,E,N,fahrgastza,fahrgast_1,fahrgast_2,fahrgast_3,fahrgast_4,fahrgast_5,fahrgast_6,fahrgast_7,fahrgast_8,fahrgast_9,lng,lat
"8576189","2040",,,"Zollikon, Rebwiesstrasse",Zollikon,Bus,"&nbsp;","0",,"140","2",Bus,"910","2686935","1244510","611","630",49.893013698630099,50.893561643835604,62.070000000000000,64.030000000000001,"2040",RWIE,100.786575342465994,126.099999999999994,8.589111752482832,47.345713076155896
"8591194","1220",,,"Zürich, Hirzenbach",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"9","2686996","1250909","145","152",902.000356164384016,861.211424657534053,1012.371115537849960,971.063625498008037,"1220",HIRZ,1763.211780821920001,1983.434741035860043,8.591162629382151,47.403253064379392
"8576220","1182",,,"Küsnacht ZH, Hesligenstrasse",Küsnacht ZH,Bus,"&nbsp;","0",,"140","2",Bus,"916","2687293","1241185","672","691",31.264904109589001,32.319534246575301,38.549999999999997,38.289999999999999,"1182",HESL,63.584438356164299,76.840000000000003,8.593201396331501,47.315762720901496
"8591360","3767",,,"Zürich, Segeten",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"91","2687310","1245632","655","674",42.856273972602700,37.333643835616400,51.000000000000000,44.799999999999997,"3767",SEGE,80.189917808219107,95.799999999999997,8.594292402638999,47.355754051730685
"8590635","6214",,,"Gockhausen, Ursprungstrasse",Gockhausen,Bus,"&nbsp;","0",,"121","2",Bus,"751,E,N17","2687697","1248873","426","438",59.642164383561600,49.229534246575298,75.317490039840607,61.862868525896403,"6214",URSP,108.871698630137004,137.180358565737009,8.600049037962789,47.384849902120934
"8591228","1389",,,"Zürich, Kienastenwies",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N16","2687812","1245571","372","384",903.145649589041000,951.084879999999998,1040.459849003980025,1080.373470916330007,"1389",KIEN,1854.230529589040088,2120.833319920309805,8.600924128658670,47.355138772633588
"8591028","3002",,,"Zollikerberg, Station",Zollikerberg,Bus,"&nbsp;","0",,"140","2",Bus,"91,910,917","2687957","1244582","608","627",253.121397260273994,304.173945205479015,311.170000000000016,366.569999999999993,"3002",ZOBE,557.295342465753038,677.740000000000009,8.602648922857176,47.346225036373347
"8591026","6470",,,"Zollikerberg, Resirain",Zollikerberg,Bus,"&nbsp;","0",,"140","2",Bus,"917","2688261","1244831","699","720",0.000000000000000,3.438356164383560,0.000000000000000,5.000000000000000,"6470",RESI,3.438356164383560,5.000000000000000,8.606720516727236,47.348423746410354
"8591832","1873",,,"Pfaffhausen, Müseren",Pfaffhausen,Bus,"&nbsp;","0",,"121","2",Bus,"701,703,704,N16,N19","2689055","1246430","562","580",284.302104109588981,335.622553424658008,333.408000000000015,388.632000000000005,"1873",PMUE,619.924657534246990,722.039999999999964,8.617545097489268,47.362697235440699
"8590751","833",,,"Pfaffhausen, Feldhof",Pfaffhausen,Bus,"&nbsp;","0",,"121","2",Bus,"704,N19","2689245","1246585","561","579",131.860323287671008,133.542257534247000,160.138000000000005,153.903999999999996,"833",FELH,265.402580821917979,314.041999999999973,8.620090850753281,47.364065489974408
"8590902","1266",,,"Wangen, Hätzelwisen",Wangen bei Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"796,N17","2690884","1251742","738","760",0.000000000000000,0.108273972602740,0.000000000000000,0.000000000000000,"1266",WHAE,0.108273972602740,0.000000000000000,8.642832951879162,47.410219231609034
"8590611","3368",,,"Fällanden, Wigarten",Fällanden,Bus,"&nbsp;","0",,"121","2",Bus,"743,744,745,N19","2690901","1247382","440","452",176.957288520547991,191.401600712329014,230.017809999999997,250.989260000000002,"3368",FWIG,368.358889232877004,481.007069999999999,8.642172138382849,47.371006746677423
"8590597","1583",,,"Ebmatingen, Looren",Ebmatingen,Bus,"&nbsp;","0",,"121","2",Bus,"701,744","2691655","1243994","504","517",86.989828273972606,99.868268493150694,121.177319999999995,136.818000000000012,"1583",MLOR,186.858096767122987,257.995319999999992,8.651460356153391,47.340433234095386
"8590487","6600",,,"Aesch bei Maur, Im Brünneli",Aesch bei Maur,Bus,"&nbsp;","0",,"130","2",Bus,"744","2691917","1242869","505","518",55.873287671232902,33.276410958904101,81.250000000000000,48.390000000000001,"6600",IMBR,89.149698630136996,129.639999999999986,8.654696048296437,47.330279319784850
"8503154","632",,,"Volketswil, Volkiland Chliriet",Volketswil,Bus,"&nbsp;","0",,"121","2",Bus,"704,721,726,727","2692799","1248622","685","704",30.968005479452099,31.999698630137001,35.061999999999998,36.149999999999999,"632",VCHL07,62.967704109589100,71.212000000000003,8.667555073933382,47.381893680311833
"8590714","1403",,,"Maur, Kirche",Maur,Bus,"&nbsp;","0",,"130","2",Bus,"701,743,N16","2693363","1243733","445","457",92.410762493150699,111.411842109589003,107.895809999999997,126.724869999999996,"1403",MKIR,203.822604602740000,234.620679999999993,8.674003573194083,47.337846343221045
"8590276","6303",,,"Spreitenbach, Interio",Spreitenbach,Bus,"&nbsp;","0",,,"2",Bus,"303","2669863","1253321","636","655",73.407369863013699,50.252054794520497,101.150000000000006,68.519999999999996,"6303",SINT,123.659424657534004,169.669999999999987,8.364582318053825,47.426985699554187
"8590397","6586",,,"Spreitenb, Center Spreitenbach",Spreitenbach,Bus,"&nbsp;","0",,"184","2",Bus,"303","2670266","1252789","634","653",73.298410958904100,65.049150684931504,88.120000000000005,80.340000000000003,"6586",CESP,138.347561643836002,168.460000000000008,8.369839487308846,47.422158280263503
"8590532","2471",,,"Dietikon, Staffelackerstrasse",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"306","2671876","1250556","667","686",32.994383561643801,188.225095890411012,39.390000000000001,234.460000000000008,"2471",STAF,221.219479452054998,273.850000000000023,8.390815259327054,47.401902037225305
"8590204","2085",,,"Bergdietikon, Rietwies",Bergdietikon,Bus,"&nbsp;","0",,"184","2",Bus,"305,315","2671877","1249598","551","568",32.879506849315099,30.567616438356200,41.285896414342602,38.616175298804798,"2085",RIEW,63.447123287671303,79.902071713147393,8.390674557406401,47.393286125374111
"8590220","1616",,,"Dietikon, Marmori-Weiher",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"305,315","2672144","1250248","554","571",35.387534246575299,42.008794520547902,41.459721115537803,47.289999999999999,"1616",MARW,77.396328767123194,88.749721115537795,8.394315604458972,47.399102734872706
"8590535","3798",,,"Dietikon, Vorstadt",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"303","2672391","1251356","543","560",88.543890410958895,105.112547945204994,107.019999999999996,124.040000000000006,"3798",VORS,193.656438356163989,231.060000000000002,8.397766657416467,47.409040438044499
"8590217","414",,,"Dietikon, Bahnhofstrasse",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"305,306,325","2672843","1250835","588","606",43.218191780821897,4.850356164383560,51.079999999999998,5.660000000000000,"414",BSTD,48.068547945205502,56.740000000000002,8.403669935979526,47.404304993164210
"8590839","1178",,,"Urdorf, Herweg",Urdorf,Bus,"&nbsp;","0",,"154","2",Bus,"303,314,N30","2673933","1249663","494","506",136.653665753425003,140.054941369863002,181.788000000000011,182.473600000000005,"1178",HWEG,276.708607123288004,364.261599999999987,8.417915346534913,47.393643173441198
"8590840","1586",,,"Urdorf, Luberzen",Urdorf,Bus,"&nbsp;","0",,"154","2",Bus,"303","2674345","1249687","626","645",210.296383561644006,212.944821917808014,290.480000000000018,291.220000000000027,"1586",LUBE,423.241205479451992,581.700000000000045,8.423375971521091,47.393812649994544
"8590914","2268",,,"Weiningen ZH, Schulhaus",Weiningen ZH,Bus,"&nbsp;","0",,"154","2",Bus,"302,304,N30","2674723","1252441","195","203",273.700246575342021,234.659917808219006,374.927689243027999,321.475577689242982,"2268",SWEI,508.360164383561028,696.403266932270981,8.428842564828864,47.418537851080849
"8590804","2237",,,"Schlieren, Zentrum",Schlieren,Trolleybus,"&nbsp;","0",,"154","2",Bus,"31","2676160","1250094","360","372",1662.927077260269925,1529.135342191779955,1963.497701992029988,1822.479680876489965,"2237",SZEN,3192.062419452050108,3785.977382868520181,8.447483590736555,47.397265651357031
"8594239","6759",,,"Zürich, Schiffbau",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"4,8,33,72,83,N5,N8","2681637","1249140","163","170",5367.062667397260157,5302.096139452050011,6410.291727490040103,6346.589565338649663,"6759",SBAU,10669.158806849300163,12756.881292828700680,8.519852074133134,47.388029952043851
"8591350","2298",,,"Zürich, Schwandenholz",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"62,E,N1","2681645","1253124","65","70",177.512273972602998,175.830410958903997,198.686932270916003,196.951553784861005,"2298",SHOL,353.342684931506994,395.638486055776980,8.520685552452038,47.423858321810400
"8591154","916",,,"Zürich, Frymannstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"70,N12","2681665","1243259","600","619",273.814109589040982,250.289917808219002,312.449999999999989,279.160000000000025,"916",FRYM,524.104027397259983,591.610000000000014,8.519150441405001,47.335136077403504
"8591218","1357",,,"Zürich,Kalkbreite/Bhf.Wiedikon",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"2,3,32,N14","2681769","1247629","212","221",7037.118493150689574,7277.117698630139785,7995.218685258960249,8258.805816733069150,"1357",KALK,14314.236191780799345,16254.024501992000296,8.521324010581512,47.374424582495635
"8573710","3042",,,"Zürich, Bahnhof Wiedikon",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"9,14,67,76,215,220,235,236,245,350","2681991","1247302","43","48",5055.624109589040017,4978.035589041100138,6026.418565737049903,5970.670000000000073,"3042",BWIE,10033.659698630099228,11997.088565736999954,8.524203232049231,47.371456155312288
"8591410","2776",,,"Zürich, Verenastrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"70,N12","2682127","1243898","607","626",305.339287671233024,629.219589041096015,370.339999999999975,730.129999999999995,"2776",VERE,934.558876712329038,1100.470000000000027,8.525379548974231,47.340825541492173
"8591277","1644",,,"Zürich, Militär-/Langstrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,32,N2,N8","2682237","1248211","351","363",4864.528093972599891,5104.362769041100364,5054.679738247010391,5417.039923107569848,"1644",MILA,9968.890863013699345,10471.719661354600248,8.527626915877891,47.379600490539147
"8595717","6961",,,"Adliswil, Grundstrasse",Adliswil,Bus,"&nbsp;","0",,"150","2",Bus,"185","2682523","1240804","663","682",21.552438356164402,18.822301369862998,25.680000000000000,21.379999999999999,"6961",AGRU,40.374739726027400,47.060000000000002,8.530049590901578,47.312950169338912
"8591064","2551",,,"Zürich, Bahnhof Selnau",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"8","2682582","1247223","401","413",1100.733452054789950,1272.853178082189970,1372.510398406370086,1569.586015936260083,"2551",BSEL,2373.586630136980148,2942.096414342629942,8.532012613395421,47.370671879249571
"8591076","3587",,,"Zürich, Berufswahlschule",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"40","2682629","1250971","303","314",30.946547945205499,17.717397260274002,37.570000000000000,21.090000000000000,"3587",BERU,48.663945205479500,58.659999999999997,8.533327028859942,47.404373044622851
"8591342","2320",,,"Zürich, Schönauring",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"75,N6","2682831","1253390","320","332",851.888164383561957,744.322739726026953,957.173227091632953,838.042151394422035,"2320",SCHG,1596.210904109590047,1795.215378486049985,8.536451182045974,47.426102369525822
"8591246","1522",,,"Zürich, Laubiweg",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"11,15","2682871","1249931","102","108",714.609945205478994,876.017369863013982,813.279880478087989,984.481832669323012,"1522",LAUI,1590.627315068489906,1797.761713147410092,8.536339996768509,47.394989599370213
"8591368","2395",,,"Zürich, Sihlquai/HB",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"4,13,17,N1,N4,N5,N7,N13","2682990","1248252","233","243",10299.358219178100626,10073.345150684899636,12079.977091633500095,12098.848764940199544,"2395",SIHL,20372.703369863000262,24178.825856573701458,8.537604625208465,47.379874803031491
"8591105","615",,,"Zürich, Bürkliplatz",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,5,8,9,11,161,165","2683250","1246773","112","118",6973.948191780819798,7317.236520547950022,7707.564661354579584,8052.567290836649590,"615",BURK,14291.184712328800742,15760.131952191199161,8.540772112735795,47.366540805683485
"8590670","75",,,"Kilchberg ZH, Altersheim",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"162","2683321","1241587","705","727",10.686709863013700,19.283397260274000,13.624100000000000,24.760000000000002,"75",ALHK,29.970107123287701,38.384099999999997,8.540747741738318,47.319891790969542
"8591248","1532",,,"Zürich, Leimgrübelstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"75,N6","2683371","1253681","317","329",820.051506849315047,760.104301369863038,935.787649402390002,859.169362549801008,"1532",LEIM,1580.155808219180017,1794.957011952189987,8.543661608814006,47.428651228150073
"8590683","1863",,,"Kilchberg ZH, Paradiessteig",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"161","2683487","1242679","289","300",61.970191780821899,100.702109589041001,78.319999999999993,125.489999999999995,"1863",PAKI,162.672301369862993,203.810000000000002,8.543146499147056,47.329691700561007
"8590692","2859",,,"Kilchberg ZH, Weinbergstrasse",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"161","2683494","1242934","291","302",48.628931506849298,51.739506849315099,59.880000000000003,63.299999999999997,"2859",WEIK,100.368438356164006,123.180000000000007,8.543286583589790,47.331984152175593
"8591244","1507",,,"Zürich, Langmauerstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"9,10,N11","2683511","1249779","124","131",862.428739726026947,991.558520547945022,963.946414342629964,1091.150996015940109,"1507",LANM,1853.987260273969923,2055.097410358569959,8.544787983493794,47.393541785433747
"8591063","3447",,,"Zürich, Bahnhof Oerlikon Ost",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"10,14,75,768,781,787,E,N6","2683578","1251982","324","336",7205.046246575339865,7386.075534246579991,8611.764063745020394,8773.425697211159786,"3447",BOEO,14591.121780821900757,17385.189760956200189,8.546087122891096,47.413345482544941
"8591229","1399",,,"Zürich, Kinkelstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"9,10,N11","2683635","1249263","126","133",642.249260273973050,729.856767123288023,727.041513944222970,811.378406374501992,"1399",KINK,1372.106027397260050,1538.419920318719960,8.546333760129242,47.388885503250719
"8591173","1098",,,"Zürich, Haldenbach",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"9,10,N11","2683784","1248306","129","136",2058.277890410960026,2794.164739726029893,2538.968884462150072,3461.991752988049939,"1098",HALB,4852.442630136990374,6000.960637450200011,8.548127736507794,47.380259954013603
"8591433","2924",,,"Zürich, Winkelriedstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"9,10,N11","2683786","1248632","128","135",1311.137479452050002,1850.865671232880004,1536.678007968130032,2127.707689243030018,"2924",WINK,3162.003150684930006,3664.385697211159822,8.548215256916050,47.383191527383424
"8591362","2367",,,"Zürich, Seilbahn Rigiblick",Zürich,"Bus,Standseilbahn,Tram,Trolleybus","&nbsp;","2",,"110","10",Bergbahn Bus Tram,"9,10,23,33,N11","2683788","1248950","127","134",5103.695226849319624,5737.283737260269845,5994.132222310759971,6663.664119920320445,"2367",RIGI,10840.978964109599474,12657.796342231100425,8.548301288807531,47.386051151447688
"8502559","3356",,,"Waldegg, Birmensdorferstrasse",Waldegg bei Uitikon,Bus,"&nbsp;","0",,"154","2",Bus,"215,220,235,236,245,350,N14","2677407","1246888","715","737",0.277808219178082,2.202520547945210,0.000000000000000,0.000000000000000,"3356",WALBIST,2.480328767123290,0.000000000000000,8.463445638774257,47.368287238230742
"8591333","2152",,,"Zürich, Salzweg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"35,67,78,N13","2678007","1249055","30","35",287.554986301369979,359.496684931506991,325.930000000000007,407.870000000000005,"2152",SALZ,647.051671232876970,733.799999999999955,8.471766030643412,47.387705337768537
"8590725","748",,,"Oberengstringen, Eggbühl",Oberengstringen,Bus,"&nbsp;","0",,"154","2",Bus,"304,308,N4","2678156","1251038","171","179",159.339479452055002,180.119260273972998,178.689999999999998,202.389999999999986,"748",EGGB,339.458739726028000,381.079999999999984,8.474085704320022,47.405521614839586
"8591408","2754",,,"Zürich, Untermoosstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"67,80,N13","2678896","1248191","34","39",771.094630136985984,821.370794520547975,884.944223107569997,937.083346613546041,"2754",UNTM,1592.465424657530093,1822.027569721120017,8.483386415274994,47.379829147901205
"8591068","592",,,"Zürich, Bändliweg",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"17,78,307","2678994","1250030","227","237",751.496191780821960,784.554602739725965,888.279561752988002,927.678685258964038,"592",BAEN,1536.050794520549971,1815.958247011950107,8.485008699563627,47.396356304198306
"8591372","6003",,,"Zürich, Solidapark",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"35","2679270","1249074","623","642",70.675150684931495,56.776520547945204,85.769999999999996,68.769999999999996,"6003",SOLP,127.451671232877004,154.539999999999992,8.488494854565365,47.387725454208550
"8591358","2364",,,"Zürich, Segantinistrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"46,N4","2679352","1251268","245","256",465.233671232876986,596.723917808218971,545.390796812749045,684.513505976095985,"2364",SEGA,1061.957589041099936,1229.904302788849918,8.489970023529885,47.407447069444665
"8591134","867",,,"Zürich, Flurstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"83,89","2679543","1248390","449","461",1140.094438356160026,1177.213424657529913,1497.950000000000045,1556.579999999999927,"867",FLUR,2317.307863013690167,3054.530000000000200,8.491988502899058,47.381541051115178
"8591363","2385",,,"Zürich, Siemens",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"3","2679700","1248050","399","411",1723.726821917809957,1747.354794520550058,1986.623466135459921,2021.777211155379973,"2385",SIEM,3471.081616438360015,4008.400677290840122,8.494006805701121,47.378464313090880
"8591275","1641",,,"Zürich, Michelstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"38","2679779","1251149","678","697",71.143232876712304,111.282273972602994,80.640000000000001,125.329999999999998,"1641",MICH,182.425506849315013,205.969999999999999,8.495605487321040,47.406325271457789
"8591348","3566",,,"Zürich, Schützenhaus Höngg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"38","2679883","1251529","680","699",37.089287671232903,52.257698630137000,35.149999999999999,50.640000000000001,"3566",SHOE,89.346986301369896,85.790000000000006,8.497051101928690,47.409730135577711
"8591401","2682",,,"Zürich, Triemlispital",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"80","2679936","1246664","74","79",659.395178082192047,804.386219178082001,776.910916334661010,945.371752988048001,"2682",TRIS,1463.781397260270069,1722.282669322710035,8.496884035639525,47.365970811096595
"8576240","1626",,,"Zürich, Meierhofplatz",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"13,38,46,80,N4,N8","2680070","1250673","81","86",4205.058164383560324,4299.972191780820140,4881.699322709159787,5014.455418326690051,"1626",MEIE,8505.030356164379555,9896.154741035850748,8.499375196394602,47.402009119928564
"8591046","6627",,,"Zürich, Aspholz",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"61","2680159","1253229","330","342",383.161972602739979,362.665205479452027,462.426454183267026,433.577290836652992,"6627",ASPH,745.827178082191949,896.003745019919961,8.501012496878406,47.424985227595769
"8591351","2302",,,"Zürich, Schweighof",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"73,89,N5","2680377","1246537","526","543",508.097835616437976,560.745671232877044,607.529999999999973,659.730000000000018,"2302",SHOF,1068.843506849309961,1267.259999999999991,8.502698847144211,47.364775006897624
"8591178","2447",,,"Zürich, Hardturm",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"8,17,N13","2680469","1249806","224","234",880.110082191780975,970.152684931506997,905.493466135457993,978.609840637450020,"2447",SPOH,1850.262767123289905,1884.103306772909946,8.504504417502101,47.394163247724819
"8591170","1073",,,"Zürich, Gutstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"67","2680664","1247315","40","45",219.668383561643992,223.389917808218996,261.079999999999984,266.680000000000007,"1073",GUTS,443.058301369862988,527.759999999999991,8.506638004173697,47.371736839807866
"8591039","67",,,"Zürich, Alte Trotte",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"13,N4","2680701","1250191","241","252",300.329369863013994,371.506164383562009,330.751075697210979,406.404422310757013,"67",ATRO,671.835534246576003,737.155498007968049,8.507646539716495,47.397597309895346
"8591186","1162",,,"Zürich, Herdernstrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N2","2680835","1248773","354","366",658.288776438355967,721.796421917807947,696.834276494024039,759.639537848605983,"1162",HERD,1380.085198356159935,1456.473814342630021,8.509165142950584,47.384828276119777
"8591038","48",,,"Zürich, Albisriederplatz",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"2,3,33,72,83,N5,N14","2680938","1248039","146","153",12929.218113972599895,12959.586397534199932,14779.108293227100148,14853.426315139400685,"48",ALBP,25888.804511506801646,29632.534608366499015,8.510396300947969,47.378214476540272
"8591398","718",,,"Zürich, Toni-Areal",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"4","2680943","1249370","392","404",3286.948164383560197,3183.238082191779995,4047.692589641430004,3928.527968127490112,"718",TONA,6470.186246575340192,7976.220557768920116,8.510703273283289,47.390184064395797
"8591824","493",,,"Zürich, Binz",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"76,N5","2681560","1246352","472","484",397.061424657534019,339.093671232877000,559.659999999999968,471.370000000000005,"493",BINZ,736.155095890410962,1031.029999999999973,8.518324373527150,47.362965886814735
"8595899","6975",,,"Zürich, Glaubtenstrasse Nord",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"40,80","2681581","1252110","92","97",1134.470356164380064,792.629561643836041,1366.257370517929985,934.196693227092055,"6975",GLNO,1927.099917808219971,2300.454063745019994,8.519652332856282,47.414747073319411
"8576199","917",,,"Zürich, Fröhlichstrasse",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"2,4,33,912,916,N18","2684486","1245526","210","219",3421.999017808219833,3350.540174520549954,3890.426260956180158,3782.764755776890070,"917",FROE,6772.539192328769786,7673.191016733069773,8.556898066219215,47.355168768228367
"8590627","1651",,,"Glattbrugg, Mode Center TMC",Glattbrugg,Bus,"&nbsp;","0",,"121","2",Bus,N7,"2684537","1253119","464","476",0.089753424657534,0.000000000000000,0.000000000000000,0.000000000000000,"1651",MODE07,0.089753424657534,0.000000000000000,8.559007870915027,47.423448344156157
"8591094","3645",,,"Zürich, Botanischer Garten",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"33,77","2684550","1245991","22","26",373.986057534246982,414.645987397260001,436.744705179283017,489.626595219123999,"3645",BOGA,788.632044931507039,926.371300398407016,8.557832845964237,47.359342487367392
"8591199","1278",,,"Zürich, Hölderlinstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"3,8,N16,N19","2684883","1246749","398","410",1210.477808219179906,1359.220438356160003,1400.813944223109957,1550.082709163350046,"1278",HOEL,2569.698246575339908,2950.896653386460002,8.562383922551600,47.366116657322145
"8590631","992",,,"Glattbrugg, Zentrum",Glattbrugg,Bus,"&nbsp;","0",,"121","2",Bus,"762,768,N7","2685031","1254247","460","472",0.084054794520548,1.759452054794520,0.000000000000000,0.000000000000000,"992",GLAG07,1.843506849315070,0.000000000000000,8.565768762243435,47.433529025262494
"8591394","2667",,,"Zürich, Titlisstrasse",Zürich,Zahnradbahn,"&nbsp;","0",,"110","6",Bergbahn,"25","2685064","1247287","599","618",137.660301369862992,197.020712328766990,140.050000000000011,212.500000000000000,"2667",TITL,334.681013698630011,352.550000000000011,8.564882057017041,47.370931739379458
"8591233","1430",,,"Zürich, Klusplatz",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"3,8,31,33,701,703,704,N16,N19","2685186","1246519","346","358",8841.303797808219315,9087.846537808220091,10432.717235856600382,10643.848311952200675,"1430",KLUS,17929.150335616399389,21076.565547808801057,8.566351004365719,47.364009090004537
"8588553","6232",,,"Zürich Flughafen, Fracht",Zürich Flughafen,"Bus,Tram","&nbsp;","2",,"121","3",Bus Tram,"10,12,520,521,524,530,531,731,733,734,736,737,765","2685450","1256325","577","595",219.655232876712006,341.122849315067981,270.399999999999977,401.040000000000020,"6232",FRAF07,560.778082191779959,671.440000000000055,8.571719852388419,47.452162474092113
"8580536","2286",,,"Opfikon, Schulstrasse",Opfikon,Bus,"&nbsp;","0",,"121","2",Bus,"759,761,N7","2685635","1253955","463","475",0.361863013698630,1.597041095890410,0.000000000000000,0.000000000000000,"2286",SCHU07,1.958904109589040,0.000000000000000,8.573718098656357,47.430824718667019
"8576203","715",,,"Zollikon, Dufourplatz",Zollikon,Bus,"&nbsp;","0",,"140","2",Bus,"910,912,916,N18","2685700","1243904","4","7",439.256438356163983,376.625890410959016,547.039999999999964,458.350000000000023,"715",DUFP,815.882328767122999,1005.389999999999986,8.572654331299820,47.340424773428467
"8591340","2251",,,"Zürich, Schlyfi",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N16,N19","2685777","1246370","365","377",90.560136438356196,143.856705753424990,100.772588844622007,166.460149800797012,"2251",SYFI,234.416842191781001,267.232738645418976,8.574145263124953,47.362592426459976
"8591212","1315",,,"Zürich, Im Walder",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"77","2685817","1244761","27","31",180.701835616437990,187.627726027396989,216.289999999999992,222.259999999999991,"1315",IWAL,368.329561643835007,438.550000000000011,8.574366445072362,47.348116895035083
"8591115","713",,,"Zürich, Drusbergstrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N16,N19","2686135","1246125","366","378",538.701942191780972,550.269753972602985,614.389039442231024,618.166773705179025,"713",DRUS,1088.971696164380091,1232.555813147409935,8.578836693532876,47.360342366959763
"8591424","2836",,,"Zürich, Waserstrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N16,N19","2686532","1245906","367","379",236.887101643835990,313.478862739726026,265.943275298805020,350.458465737051995,"2836",WASE,550.365964383561959,616.401741035856958,8.584048918172364,47.358320823147558
"8576216","1818",,,"Küsnacht ZH, Oberwacht",Küsnacht ZH,Bus,"&nbsp;","0",,"140","2",Bus,"916,919,N18","2686631","1241582","668","687",83.284164383561603,110.804739726026995,106.640000000000001,140.990000000000009,"1818",OBWA,194.088904109589009,247.629999999999995,8.584523419844013,47.319420394184839
"8590879","2807",,,"Waldburg, Station",Zollikon,Bus,"&nbsp;","0",,"140","2",Bus,"910,N18","2687252","1244479","610","629",120.978712328767003,104.230876712329007,147.889999999999986,115.909999999999997,"2807",WABG,225.209589041095995,263.800000000000011,8.593300246602810,47.345392403977769
